Date,Country,Geo,Term,Interest
2020-11-01,Spain,ES,revisión salarial + revalorización salarial,0.31
2020-12-01,Spain,ES,revisión salarial + revalorización salarial,0.33
2021-01-01,Spain,ES,revisión salarial + revalorización salarial,0.33
2021-02-01,Spain,ES,revisión salarial + revalorización salarial,0.33
2021-03-01,Spain,ES,revisión salarial + revalorización salarial,0.33
2021-04-01,Spain,ES,revisión salarial + revalorización salarial,0.33
2021-05-01,Spain,ES,revisión salarial + revalorización salarial,0.28
2021-06-01,Spain,ES,revisión salarial + revalorización salarial,0.28
2021-07-01,Spain,ES,revisión salarial + revalorización salarial,0.28
2021-08-01,Spain,ES,revisión salarial + revalorización salarial,0.36
2021-09-01,Spain,ES,revisión salarial + revalorización salarial,0.45
2021-10-01,Spain,ES,revisión salarial + revalorización salarial,0.45
2021-11-01,Spain,ES,revisión salarial + revalorización salarial,0.42
2021-12-01,Spain,ES,revisión salarial + revalorización salarial,0.36
2022-01-01,Spain,ES,revisión salarial + revalorización salarial,0.36
2022-02-01,Spain,ES,revisión salarial + revalorización salarial,0.38
2022-03-01,Spain,ES,revisión salarial + revalorización salarial,1.02
2022-04-01,Spain,ES,revisión salarial + revalorización salarial,1.81
2022-05-01,Spain,ES,revisión salarial + revalorización salarial,3
2022-06-01,Spain,ES,revisión salarial + revalorización salarial,4.9
2022-07-01,Spain,ES,revisión salarial + revalorización salarial,6.92
2022-08-01,Spain,ES,revisión salarial + revalorización salarial,8.25
2022-09-01,Spain,ES,revisión salarial + revalorización salarial,9.57
2022-10-01,Spain,ES,revisión salarial + revalorización salarial,11.21
2022-11-01,Spain,ES,revisión salarial + revalorización salarial,12.34
2022-12-01,Spain,ES,revisión salarial + revalorización salarial,13.36
2023-01-01,Spain,ES,revisión salarial + revalorización salarial,15.19
2023-02-01,Spain,ES,revisión salarial + revalorización salarial,17.24
2023-03-01,Spain,ES,revisión salarial + revalorización salarial,17.96
2023-04-01,Spain,ES,revisión salarial + revalorización salarial,18.01
2023-05-01,Spain,ES,revisión salarial + revalorización salarial,17.66
2023-06-01,Spain,ES,revisión salarial + revalorización salarial,16.17
2023-07-01,Spain,ES,revisión salarial + revalorización salarial,14.39
2023-08-01,Spain,ES,revisión salarial + revalorización salarial,13.43
2023-09-01,Spain,ES,revisión salarial + revalorización salarial,12.4
2023-10-01,Spain,ES,revisión salarial + revalorización salarial,11.37
2023-11-01,Spain,ES,revisión salarial + revalorización salarial,11.45
2023-12-01,Spain,ES,revisión salarial + revalorización salarial,11.71
2024-01-01,Spain,ES,revisión salarial + revalorización salarial,10.65
2024-02-01,Spain,ES,revisión salarial + revalorización salarial,8.84
2024-03-01,Spain,ES,revisión salarial + revalorización salarial,7.96
2024-04-01,Spain,ES,revisión salarial + revalorización salarial,7.96
2024-05-01,Spain,ES,revisión salarial + revalorización salarial,7.58
2024-06-01,Spain,ES,revisión salarial + revalorización salarial,7.29
2024-07-01,Spain,ES,revisión salarial + revalorización salarial,7.46
2024-08-01,Spain,ES,revisión salarial + revalorización salarial,7.6
2024-09-01,Spain,ES,revisión salarial + revalorización salarial,7.66
2024-10-01,Spain,ES,revisión salarial + revalorización salarial,7.31
2024-11-01,Spain,ES,revisión salarial + revalorización salarial,6.16
2024-12-01,Spain,ES,revisión salarial + revalorización salarial,4.93
2025-01-01,Spain,ES,revisión salarial + revalorización salarial,4.81
2025-02-01,Spain,ES,revisión salarial + revalorización salarial,5.5
2025-03-01,Spain,ES,revisión salarial + revalorización salarial,5.44
2025-04-01,Spain,ES,revisión salarial + revalorización salarial,4.63
2025-05-01,Spain,ES,revisión salarial + revalorización salarial,5.02
2025-06-01,Spain,ES,revisión salarial + revalorización salarial,6.64
2025-07-01,Spain,ES,revisión salarial + revalorización salarial,7.49
2025-08-01,Spain,ES,revisión salarial + revalorización salarial,7.53
2025-09-01,Spain,ES,revisión salarial + revalorización salarial,7.94
2025-10-01,Spain,ES,revisión salarial + revalorización salarial,8.74
2025-11-01,Spain,ES,revisión salarial + revalorización salarial,9.91
2025-12-01,Spain,ES,revisión salarial + revalorización salarial,11.82
2026-01-01,Spain,ES,revisión salarial + revalorización salarial,13.32
2026-02-01,Spain,ES,revisión salarial + revalorización salarial,14.43
2026-03-01,Spain,ES,revisión salarial + revalorización salarial,16.35
2026-04-01,Spain,ES,revisión salarial + revalorización salarial,18.67
2026-05-01,Spain,ES,revisión salarial + revalorización salarial,19.83
2026-06-01,Spain,ES,revisión salarial + revalorización salarial,19.47
2026-07-01,Spain,ES,revisión salarial + revalorización salarial,19.89
2026-08-01,Spain,ES,revisión salarial + revalorización salarial,21.46
2004-01-01,Spain,ES,subida SMI + subida salario minimo,1.22
2004-02-01,Spain,ES,subida SMI + subida salario minimo,1.64
2004-03-01,Spain,ES,subida SMI + subida salario minimo,2.05
2004-04-01,Spain,ES,subida SMI + subida salario minimo,2.19
2004-05-01,Spain,ES,subida SMI + subida salario minimo,5.71
2004-06-01,Spain,ES,subida SMI + subida salario minimo,10.93
2004-07-01,Spain,ES,subida SMI + subida salario minimo,12.16
2004-08-01,Spain,ES,subida SMI + subida salario minimo,10.89
2004-09-01,Spain,ES,subida SMI + subida salario minimo,9.89
2004-10-01,Spain,ES,subida SMI + subida salario minimo,9.08
2004-11-01,Spain,ES,subida SMI + subida salario minimo,8.4
2004-12-01,Spain,ES,subida SMI + subida salario minimo,7.69
2005-01-01,Spain,ES,subida SMI + subida salario minimo,7.63
2005-02-01,Spain,ES,subida SMI + subida salario minimo,7.6
2005-03-01,Spain,ES,subida SMI + subida salario minimo,7.58
2005-04-01,Spain,ES,subida SMI + subida salario minimo,7.57
2005-05-01,Spain,ES,subida SMI + subida salario minimo,5.91
2005-06-01,Spain,ES,subida SMI + subida salario minimo,2.81
2005-07-01,Spain,ES,subida SMI + subida salario minimo,1.18
2005-08-01,Spain,ES,subida SMI + subida salario minimo,1.17
2005-09-01,Spain,ES,subida SMI + subida salario minimo,1.16
2005-10-01,Spain,ES,subida SMI + subida salario minimo,1.15
2005-11-01,Spain,ES,subida SMI + subida salario minimo,1.15
2005-12-01,Spain,ES,subida SMI + subida salario minimo,1.15
2006-01-01,Spain,ES,subida SMI + subida salario minimo,1.09
2006-02-01,Spain,ES,subida SMI + subida salario minimo,1.02
2006-03-01,Spain,ES,subida SMI + subida salario minimo,0.97
2006-04-01,Spain,ES,subida SMI + subida salario minimo,0.93
2006-05-01,Spain,ES,subida SMI + subida salario minimo,0.93
2006-06-01,Spain,ES,subida SMI + subida salario minimo,0.93
2006-07-01,Spain,ES,subida SMI + subida salario minimo,0.93
2006-08-01,Spain,ES,subida SMI + subida salario minimo,0.9
2006-09-01,Spain,ES,subida SMI + subida salario minimo,0.88
2006-10-01,Spain,ES,subida SMI + subida salario minimo,0.86
2006-11-01,Spain,ES,subida SMI + subida salario minimo,0.84
2006-12-01,Spain,ES,subida SMI + subida salario minimo,1.12
2007-01-01,Spain,ES,subida SMI + subida salario minimo,1.49
2007-02-01,Spain,ES,subida SMI + subida salario minimo,1.66
2007-03-01,Spain,ES,subida SMI + subida salario minimo,1.55
2007-04-01,Spain,ES,subida SMI + subida salario minimo,1.46
2007-05-01,Spain,ES,subida SMI + subida salario minimo,1.53
2007-06-01,Spain,ES,subida SMI + subida salario minimo,1.6
2007-07-01,Spain,ES,subida SMI + subida salario minimo,1.67
2007-08-01,Spain,ES,subida SMI + subida salario minimo,1.6
2007-09-01,Spain,ES,subida SMI + subida salario minimo,1.54
2007-10-01,Spain,ES,subida SMI + subida salario minimo,1.48
2007-11-01,Spain,ES,subida SMI + subida salario minimo,1.44
2007-12-01,Spain,ES,subida SMI + subida salario minimo,1.35
2008-01-01,Spain,ES,subida SMI + subida salario minimo,1.28
2008-02-01,Spain,ES,subida SMI + subida salario minimo,1.25
2008-03-01,Spain,ES,subida SMI + subida salario minimo,1.25
2008-04-01,Spain,ES,subida SMI + subida salario minimo,1.25
2008-05-01,Spain,ES,subida SMI + subida salario minimo,1.26
2008-06-01,Spain,ES,subida SMI + subida salario minimo,1.26
2008-07-01,Spain,ES,subida SMI + subida salario minimo,1.26
2008-08-01,Spain,ES,subida SMI + subida salario minimo,1.27
2008-09-01,Spain,ES,subida SMI + subida salario minimo,1.26
2008-10-01,Spain,ES,subida SMI + subida salario minimo,1.26
2008-11-01,Spain,ES,subida SMI + subida salario minimo,1.25
2008-12-01,Spain,ES,subida SMI + subida salario minimo,1.11
2009-01-01,Spain,ES,subida SMI + subida salario minimo,0.83
2009-02-01,Spain,ES,subida SMI + subida salario minimo,0.68
2009-03-01,Spain,ES,subida SMI + subida salario minimo,0.66
2009-04-01,Spain,ES,subida SMI + subida salario minimo,0.64
2009-05-01,Spain,ES,subida SMI + subida salario minimo,0.62
2009-06-01,Spain,ES,subida SMI + subida salario minimo,0.6
2009-07-01,Spain,ES,subida SMI + subida salario minimo,0.58
2009-08-01,Spain,ES,subida SMI + subida salario minimo,0.56
2009-09-01,Spain,ES,subida SMI + subida salario minimo,0.54
2009-10-01,Spain,ES,subida SMI + subida salario minimo,0.52
2009-11-01,Spain,ES,subida SMI + subida salario minimo,0.5
2009-12-01,Spain,ES,subida SMI + subida salario minimo,0.45
2010-01-01,Spain,ES,subida SMI + subida salario minimo,0.42
2010-02-01,Spain,ES,subida SMI + subida salario minimo,0.38
2010-03-01,Spain,ES,subida SMI + subida salario minimo,0.35
2010-04-01,Spain,ES,subida SMI + subida salario minimo,0.33
2010-05-01,Spain,ES,subida SMI + subida salario minimo,0.31
2010-06-01,Spain,ES,subida SMI + subida salario minimo,0.28
2010-07-01,Spain,ES,subida SMI + subida salario minimo,0.26
2010-08-01,Spain,ES,subida SMI + subida salario minimo,0.24
2010-09-01,Spain,ES,subida SMI + subida salario minimo,0.22
2010-10-01,Spain,ES,subida SMI + subida salario minimo,0.2
2010-11-01,Spain,ES,subida SMI + subida salario minimo,0.18
2010-12-01,Spain,ES,subida SMI + subida salario minimo,0.31
2011-01-01,Spain,ES,subida SMI + subida salario minimo,0.55
2011-02-01,Spain,ES,subida SMI + subida salario minimo,0.68
2011-03-01,Spain,ES,subida SMI + subida salario minimo,0.66
2011-04-01,Spain,ES,subida SMI + subida salario minimo,0.64
2011-05-01,Spain,ES,subida SMI + subida salario minimo,0.62
2011-06-01,Spain,ES,subida SMI + subida salario minimo,0.61
2011-07-01,Spain,ES,subida SMI + subida salario minimo,0.59
2011-08-01,Spain,ES,subida SMI + subida salario minimo,0.58
2011-09-01,Spain,ES,subida SMI + subida salario minimo,0.57
2011-10-01,Spain,ES,subida SMI + subida salario minimo,0.56
2011-11-01,Spain,ES,subida SMI + subida salario minimo,0.55
2011-12-01,Spain,ES,subida SMI + subida salario minimo,0.42
2012-01-01,Spain,ES,subida SMI + subida salario minimo,0.18
2012-02-01,Spain,ES,subida SMI + subida salario minimo,0.05
2012-03-01,Spain,ES,subida SMI + subida salario minimo,0.05
2012-04-01,Spain,ES,subida SMI + subida salario minimo,0.04
2012-05-01,Spain,ES,subida SMI + subida salario minimo,0.04
2012-06-01,Spain,ES,subida SMI + subida salario minimo,0.03
2012-07-01,Spain,ES,subida SMI + subida salario minimo,0.02
2012-08-01,Spain,ES,subida SMI + subida salario minimo,0.02
2012-09-01,Spain,ES,subida SMI + subida salario minimo,0.02
2012-10-01,Spain,ES,subida SMI + subida salario minimo,0.02
2012-11-01,Spain,ES,subida SMI + subida salario minimo,0
2012-12-01,Spain,ES,subida SMI + subida salario minimo,0
2013-01-01,Spain,ES,subida SMI + subida salario minimo,0
2013-02-01,Spain,ES,subida SMI + subida salario minimo,0
2013-03-01,Spain,ES,subida SMI + subida salario minimo,0.01
2013-04-01,Spain,ES,subida SMI + subida salario minimo,0.03
2013-05-01,Spain,ES,subida SMI + subida salario minimo,0.02
2013-06-01,Spain,ES,subida SMI + subida salario minimo,0.01
2013-07-01,Spain,ES,subida SMI + subida salario minimo,0.01
2013-08-01,Spain,ES,subida SMI + subida salario minimo,0.02
2013-09-01,Spain,ES,subida SMI + subida salario minimo,0.04
2013-10-01,Spain,ES,subida SMI + subida salario minimo,0.06
2013-11-01,Spain,ES,subida SMI + subida salario minimo,0.06
2013-12-01,Spain,ES,subida SMI + subida salario minimo,0.06
2014-01-01,Spain,ES,subida SMI + subida salario minimo,0.06
2014-02-01,Spain,ES,subida SMI + subida salario minimo,0.08
2014-03-01,Spain,ES,subida SMI + subida salario minimo,0.13
2014-04-01,Spain,ES,subida SMI + subida salario minimo,0.19
2014-05-01,Spain,ES,subida SMI + subida salario minimo,0.25
2014-06-01,Spain,ES,subida SMI + subida salario minimo,0.3
2014-07-01,Spain,ES,subida SMI + subida salario minimo,0.4
2014-08-01,Spain,ES,subida SMI + subida salario minimo,0.54
2014-09-01,Spain,ES,subida SMI + subida salario minimo,0.71
2014-10-01,Spain,ES,subida SMI + subida salario minimo,0.81
2014-11-01,Spain,ES,subida SMI + subida salario minimo,0.81
2014-12-01,Spain,ES,subida SMI + subida salario minimo,0.81
2015-01-01,Spain,ES,subida SMI + subida salario minimo,0.81
2015-02-01,Spain,ES,subida SMI + subida salario minimo,0.99
2015-03-01,Spain,ES,subida SMI + subida salario minimo,1.17
2015-04-01,Spain,ES,subida SMI + subida salario minimo,1.4
2015-05-01,Spain,ES,subida SMI + subida salario minimo,1.83
2015-06-01,Spain,ES,subida SMI + subida salario minimo,2.44
2015-07-01,Spain,ES,subida SMI + subida salario minimo,2.84
2015-08-01,Spain,ES,subida SMI + subida salario minimo,3.07
2015-09-01,Spain,ES,subida SMI + subida salario minimo,3.33
2015-10-01,Spain,ES,subida SMI + subida salario minimo,3.46
2015-11-01,Spain,ES,subida SMI + subida salario minimo,3.46
2015-12-01,Spain,ES,subida SMI + subida salario minimo,3.46
2016-01-01,Spain,ES,subida SMI + subida salario minimo,3.46
2016-02-01,Spain,ES,subida SMI + subida salario minimo,3.49
2016-03-01,Spain,ES,subida SMI + subida salario minimo,3.92
2016-04-01,Spain,ES,subida SMI + subida salario minimo,4.57
2016-05-01,Spain,ES,subida SMI + subida salario minimo,5.02
2016-06-01,Spain,ES,subida SMI + subida salario minimo,5.18
2016-07-01,Spain,ES,subida SMI + subida salario minimo,5.52
2016-08-01,Spain,ES,subida SMI + subida salario minimo,6.14
2016-09-01,Spain,ES,subida SMI + subida salario minimo,6.51
2016-10-01,Spain,ES,subida SMI + subida salario minimo,7.36
2016-11-01,Spain,ES,subida SMI + subida salario minimo,9.89
2016-12-01,Spain,ES,subida SMI + subida salario minimo,13
2017-01-01,Spain,ES,subida SMI + subida salario minimo,15.3
2017-02-01,Spain,ES,subida SMI + subida salario minimo,16.93
2017-03-01,Spain,ES,subida SMI + subida salario minimo,18.07
2017-04-01,Spain,ES,subida SMI + subida salario minimo,18.85
2017-05-01,Spain,ES,subida SMI + subida salario minimo,19.68
2017-06-01,Spain,ES,subida SMI + subida salario minimo,20.83
2017-07-01,Spain,ES,subida SMI + subida salario minimo,22.48
2017-08-01,Spain,ES,subida SMI + subida salario minimo,24.53
2017-09-01,Spain,ES,subida SMI + subida salario minimo,25.98
2017-10-01,Spain,ES,subida SMI + subida salario minimo,25.89
2017-11-01,Spain,ES,subida SMI + subida salario minimo,23.44
